NVDA,AMD,RSI,RF,CBBTCUSD,DJIA,MACD_Signal,ADS_Index
0.8112875275987804,0.462042997573226,1.1991392621139134,-2.0847497409142046,1.1055441400911548,0.6124996897729453,0.0310199005576946,1.598833423483923
0.8990101695904281,0.671688146039849,1.1890949215190532,-2.0847497409142046,1.150102743664629,0.6143744211738238,0.1597423728754569,1.596796850322727
1.143188100089537,0.8572927930477157,1.2676477496591008,-2.0847497409142046,1.1355165959816569,0.5205382695542154,0.344980302426731,1.5431932532848465
1.1735461179689544,0.6285571182459881,1.2960422829141889,-2.0847497409142046,1.083375263141909,0.3424517753716932,0.5588311962992886,1.5192583549157437
1.031448219790749,0.685475898239655,0.9907973147646348,-2.0847497409142046,1.1359052645586016,0.1995478848001604,0.7514433105539001,1.4911511667032171
1.002963351938397,0.6907786723749535,1.2446288757762556,-2.0847497409142046,1.0788414676864893,0.4484325495766859,0.9122562251331204,1.4588634266871825
1.1792956931825354,0.5723455546197043,1.322494719364472,1.5116226643742174,1.165338014860393,0.3985162024155871,1.0720269492972785,1.3505780468201998
1.2265083004635644,0.4464880136270072,1.277338485693313,1.5116226643742174,1.286301208119353,0.4592436449762235,1.226981261820726,1.3163570081440437
1.423736882619995,0.6649709391697843,1.3536992367292882,1.5116226643742174,1.3244182509598992,0.5008254472257849,1.401076043553846,1.2832389411393663
1.376359801183196,0.6865364530667147,1.3683547955398554,1.5116226643742174,1.2979908015544528,0.5349602794764643,1.5648430268898077,1.25121145286604
1.372745882766636,0.7250713836446303,1.3716216441063196,1.5116226643742174,1.198164063359865,0.4972145327030705,1.7076884726884445,1.2202580194038914
1.4023810668181818,0.4588613330920469,1.569066632635127,1.5116226643742174,1.2120621535447909,0.5271106535415994,1.829599954286185,1.1304463822891748
1.3737951576780627,0.410074192703211,1.4481406423543148,1.5116226643742174,1.0661147534372617,0.474886611607591,1.921134398534198,1.0970845874619612
1.5147540221830045,0.4553263301511913,1.5399618060535014,1.5116226643742174,1.1301906953089742,0.4596419712784884,2.0076197564552496,1.0614383606709723
1.659657007030036,0.443305809697798,1.6137298478138768,1.5116226643742174,1.029050942025432,0.4314517261257506,2.1056933615191484,1.0234932434860575
1.734243529443577,0.4337608162542608,1.5931982056207945,1.5116226643742174,0.9792503472302566,0.4063658283504553,2.212566923913776,0.9832351905750712
1.704671778260034,0.3902759105526933,1.5329482080232244,1.5116226643742174,1.0124872164017336,0.4881699278614075,2.30744190628015,0.8481806469314882
1.855817008619561,0.2569944857705784,1.7981409648791031,1.5116226643742174,0.9191161357278386,0.512744928857713,2.409525657117335,0.7980214610534555
1.6980998322676049,0.5097701225830323,1.324628430805336,1.5116226643742174,0.9000472095356439,0.6425906441288854,2.4758446909243848,0.6897554967926752
1.5597692948585984,0.4903257183402212,0.9779881021568984,1.5116226643742174,0.8526450824873165,0.64933188383136,2.4846024309562376,0.6316060040762831
1.281793429685622,0.4556796686108678,0.4474590050261592,1.5116226643742174,0.5908227582283294,0.7622833683260015,2.4005381668898345,0.4425981346243797
1.543997577223403,0.4556796686108678,0.4200347411658476,1.5116226643742174,0.6972179282457297,0.6328056719210552,2.301753667313311,0.3770370027540509
1.554183441632392,0.3598720801315787,0.342155520601992,1.5116226643742174,0.6283014179658102,0.6395772190595715,2.193808985100244,0.3104513878330597
1.4749964065904717,0.4281041642112558,-0.0862510535750923,1.5116226643742174,0.6839038478396327,0.6552764709293015,2.065173509894126,0.2428152646871353
1.4602105309986997,0.5249723075176046,-0.1527593358582603,1.5116226643742174,0.5966138528972511,0.635706526513641,1.921341257420342,0.1740997164559768
1.4851825217222594,0.3651753937149072,0.1468977455989948,-0.2865635382699905,0.7676589054310761,0.6576404509405736,1.773883015222525,-0.0427023781603955
1.4316243711357826,0.5992138426519332,0.097273145826262,-0.2865635382699905,0.713030496464244,0.7279233951218659,1.6167453302789747,-0.1171509004952201
1.6159560232638075,0.5847188740847441,0.1075517104886931,-0.2865635382699905,0.5875556598449231,0.7175972186990007,1.4889004773663943,-0.1900296504137072
1.535454699312521,0.867545002858636,-0.1066923287393433,-0.2865635382699905,0.3484036554142459,0.7469824427585365,1.3668847717303831,-0.3312058933830019
1.6133269439994782,1.1075939817463736,-0.2787172168081923,-0.2865635382699905,0.3524339941637773,0.7335259411559081,1.2638594039559046,-0.5249984291599019
1.717815168799295,1.05138241812009,-0.0386187485381359,-0.2865635382699905,0.4404274859431855,0.7106568158453938,1.1920008899416592,-0.575206360602442
1.833802544026274,1.2939058451216234,0.1184889066040826,-0.2865635382699905,0.4174530782645195,0.8965669581604602,1.1594966076542716,-0.6170944982383936
1.587041165812149,1.2224920965607673,-0.3371970813593191,-0.2865635382699905,0.3994293281937472,0.910590641780444,1.1055962900373375,-0.6506834969679718
1.6474994585341989,1.2108254540150816,-0.2163708533706937,-0.2865635382699905,0.4347229858276761,1.017597539177144,1.047579681729173,-0.6759857497313054
1.6212131789012736,1.147896683518732,-0.4423848415139619,-0.2865635382699905,0.8953509653831254,1.1088748772680692,0.9813465851803148,-0.7081082505456211
1.5528691527230254,1.0672912799740153,-0.7600256983969683,-0.2865635382699905,0.9136929000920184,1.4304627514755248,0.8975008834164917,-0.7120326815864647
1.2778503122347242,0.4266897314764895,-1.2327294492936365,-0.2865635382699905,0.8540514048857626,1.5359326289015245,0.7548648302991133,-0.7135404893021573
1.3797092070474128,0.2972971875429367,-1.0370263592580662,-0.2865635382699905,0.8434627034475365,1.3051371738083215,0.5974176419435953,-0.7126316736926988
1.2758791295934726,0.149166916285926,-1.3963022820544957,-0.2865635382699905,1.029518149848495,1.1416978305015044,0.4176307339668618,-0.7093144967181751
1.4602105309986997,0.3008321904837924,-0.922136657569754,-0.2865635382699905,1.0841787800445042,1.1970781754175968,0.2631217320030197,-0.6802447901556316
1.4289957933170496,0.2347217555062647,-0.7843152465521688,-0.2865635382699905,0.9726261995319934,1.1722477260317932,0.1247981062029729,-0.6580325104644569
1.1549627948721726,-0.0965381751967866,-0.7790054175060455,-0.2865635382699905,0.9395289556869492,0.9539389345878804,-0.046341340232341,-0.6287851717600645
1.0902331885560814,-0.3196171979555091,-1.303329596618792,-0.2865635382699905,0.9654079729207824,0.9890955603965456,-0.2420334754018889,-0.5924821191422397
1.115862323734323,-0.2605773083077227,-1.2745498885299604,-0.2865635382699905,1.1072814013642698,1.2723705058132488,-0.4394506083443254,-0.5491150906508966
1.0675613287853123,-0.2690622863722303,-1.2358559700097198,-0.2865635382699905,1.03331958361575,1.250977785601351,-0.6367661433632603,-0.3820830435925069
0.8093002986984292,-0.3153749786472703,-1.5139827176807723,-0.2865635382699905,0.9912252327986926,1.3390425354718298,-0.8693722796758733,-0.3215476620424837
1.2459784300983907,-0.1018414887801151,-0.8857146073199766,-0.2865635382699905,0.8842843157121104,1.3821050724537258,-1.0346683775178065,-0.2594796868965099
0.9893603865096148,-0.5239595722868337,-1.0940415803519208,1.5116226643742174,0.9336022633452415,1.1678661367068728,-1.1936123516162749,-0.1958584632543706
0.9256161207913504,-0.5253734655735699,-1.4042416561421665,1.5116226643742174,0.6734332909083888,0.9034510757757048,-1.3504101961156807,-0.1387394021999029
0.701527103793592,-0.4433536292940868,-1.5260194669105704,1.5116226643742174,0.1739532217217977,0.4557712787325578,-1.5356957207475694,-0.0043792763015469
0.8263860545201929,-0.6073933018530531,-1.4604591743232218,1.5116226643742174,0.3129730575563151,0.5832313658238589,-1.7052917144562605,0.0305564219220469
0.650926479337387,-0.6607765394578343,-1.7409700859349024,1.5116226643742174,0.2461207197705348,0.4818270144611979,-1.8848415161995549,0.0608943393577894
0.8500437563343859,-0.3903237301489821,-1.6249810797218571,1.5116226643742174,0.6853840105549421,0.7775583160911459,-2.0235104705863103,0.0866427379657665
0.842815167332871,-0.4627980335368979,-1.4368025784241525,1.5116226643742174,0.6299339602441013,0.7996610962331723,-2.1276082730973083,0.1078181416661499
0.9831171381059268,-0.3744148682950566,-1.327501025289821,1.5116226643742174,0.5305354958873216,0.7388167535620898,-2.176679328492988,0.1459760043232786
1.2170638233695312,-0.2202746065353643,-1.0139416812034945,1.5116226643742174,0.6149886801109291,0.9157385762738558,-2.1441810332769418,0.1529573605959373
1.2808078383649963,-0.2337090202754938,-0.878485581245829,1.5116226643742174,0.4930373691572132,1.0208404348336324,-2.0478058445988827,0.157410557082284
1.4378673688166723,-2.3909798144391027e-05,-0.4273678182141031,1.5116226643742174,0.4073154740347692,1.2609922283963555,-1.885775043577768,0.1593438557424049
1.494382544087824,0.0423999016283333,-0.474027382290352,1.5116226643742174,0.4997783188112427,1.302859786471457,-1.6784942966282137,0.1587531255962568
1.672470947812161,0.2799738929542451,-0.1784918602557176,1.5116226643742174,0.5393694828866274,1.4053725240665051,-1.4201845989851207,0.1407379216287632
1.582112707763425,0.3195693783592203,-0.4653565806303979,1.5116226643742174,0.5120472230959168,1.3787192988844676,-1.1577705976760888,0.1278492638946242
1.6231848629881216,0.369417613023146,-0.3871966515955262,1.5116226643742174,0.6551215636018488,1.402757425299456,-0.8983274089507245,0.1113294747026941
1.4667819755455327,0.1534091355941648,-0.2460449762313029,1.5116226643742174,0.6004011898767406,1.3258155044563755,-0.6815075836856929,0.091170292092887
1.6517707721282406,0.2693678052356181,0.0116180295221516,1.5116226643742174,0.8522752096273916,1.5259744713448824,-0.4702930783675894,0.0673675850851599
1.5561548749964416,0.0929553526596422,-0.1305550364053577,1.5116226643742174,0.7655249202737213,1.554307594410387,-0.2910937815684741,-0.0265998179528078
1.6166134184412897,0.110985324167687,-0.0172292896026339,1.5116226643742174,0.5346208792366963,1.558628568863227,-0.131702751098906,-0.0662654883256291
1.5282261103110055,-0.0353771758948808,0.2051371984118322,1.5116226643742174,0.5094634832813023,1.4897527556410255,-0.0100108914354286,-0.1102273779431633
1.2647074231410596,-0.066134344775672,-0.5760942353285919,1.5116226643742174,0.5327748713151088,1.5952356219681885,0.033620119234935,-0.1585020107255826
1.3231942824990597,0.0423999016283333,-0.1732111538509745,1.5116226643742174,0.5154955658934424,1.6939642596917135,0.0346016890182281,-0.2111059105930588
