,Date,NVDA,SMA,EMA,AAPL,AMD,AVGO,INTC,QCOM,ADS_Index,Mkt-RF,SMB,HML,RMW,CMA,RF,CBBTCUSD,CBETHUSD,SP500,NASDAQCOM,DJIA,MACD,MACD_Signal,OBV,RSI
169,240506,92.11820220947266,86.76087036132813,85.5811044064393,181.0548858642578,155.77999877929688,130.1880645751953,30.774776458740234,179.23907470703125,0.0194696,1.09,-0.02,-0.05,-0.24,-0.69,0.02,63145.67,3062.88,5180.74,16349.25,38852.27,0.569523539609861,-0.14466166748202758,2118.3534240722656,53.605832719664974
170,240507,90.53257751464844,86.61263885498047,85.90055428438826,181.7423858642578,154.42999267578125,129.4727020263672,30.48660469055176,177.56346130371094,0.0456701,0.05,0.04,-0.65,0.14,0.2,0.02,62344.02,3012.07,5187.7,16332.56,38884.26,0.8569234358420204,0.055655353182782,2027.8208465576172,52.94877966220764
171,240508,90.39061737060548,86.54102274576823,86.19023577382164,182.08116149902344,153.6199951171875,131.6843719482422,29.81089210510254,177.95773315429688,0.070028,-0.09,-0.41,0.59,0.72,0.16,0.02,61156.89,2975.87,5187.67,16302.76,39056.39,1.0610049381506172,0.25672527017634905,1937.4302215576172,54.48644741010291
172,240509,88.72601318359375,86.49093500773112,86.35383431638759,183.9045867919922,152.38999938964844,129.72705078125,29.90032386779785,177.94786071777344,0.0925529,0.52,0.51,0.39,0.02,0.08,0.02,63088.62,3037.21,5214.08,16346.26,39387.76,1.0760170820904733,0.42058363255917397,1848.7042083740234,51.515534809041895
173,240510,89.85673522949219,86.47500508626302,86.57982743146567,182.63743591308597,151.9199981689453,132.42259216308594,29.66183853149414,179.46575927734375,0.113254,0.08,-0.91,0.01,0.49,-0.06,0.02,60801.1,2909.26,5222.68,16340.87,39512.84,1.1657164796410626,0.5696102019755518,1938.5609436035156,49.31545131456452
174,240513,90.37762451171876,86.47620519002278,86.82484659793361,185.86013793945312,150.55999755859375,132.89056396484375,30.317676544189453,181.565185546875,0.164582,-0.04,0.25,-0.26,0.13,0.24,0.02,62909.03,2949.84,5221.42,16388.24,39431.51,1.264261688501989,0.7085404992808393,2028.9385681152344,52.12809082233773
175,240514,91.33439636230467,86.53965682983399,87.11578480019017,187.00755310058597,153.16000366210938,137.11521911621094,30.854272842407227,186.2568359375,0.178246,0.57,0.51,0.04,-0.16,-0.02,0.02,61558.14,2883.05,5246.68,16511.18,39558.11,1.4033850043883405,0.8475094003023396,2120.2729568481445,55.274099868667044
176,240515,94.60760498046876,86.7284787495931,87.5991285298465,189.2924041748047,159.6699981689453,142.69308471679688,31.072887420654297,191.81585693359372,0.190214,1.15,-0.47,-0.21,-0.4,-0.38,0.02,66293.39,3033.51,5308.15,16742.39,39908.0,1.757503029410671,1.029508126124006,2214.8805618286133,56.8548368971089
177,240516,94.33667755126952,87.01021219889323,88.0338091118738,189.41212463378903,162.6199951171875,140.30455017089844,31.828094482421875,190.49508666992188,0.200489,-0.25,-0.22,-0.01,-0.04,0.39,0.02,65282.62,2944.78,5297.1,16698.32,39869.38,1.9933049574617172,1.2222674923915484,2120.5438842773438,60.42449833045226
178,240517,92.45711517333984,87.15920995076497,88.31918369648452,189.44204711914065,164.47000122070312,138.6313934326172,31.629356384277344,191.0766143798828,0.209075,0.11,-0.23,0.41,-0.19,-0.1,0.02,66941.22,3089.25,5303.27,16685.97,40003.59,2.0053977318268466,1.3788935402786082,2028.086769104004,57.69079511117125
179,240520,94.75758361816406,87.41404978434245,88.73456433659287,190.6094207763672,166.3300018310547,140.49334716796875,31.897653579711918,194.92062377929688,0.225269,0.14,0.16,-0.88,0.15,-0.66,0.02,71466.21,3674.27,5308.13,16794.87,39806.77,2.1755317445852,1.5382211811399267,2122.844352722168,70.83333618556384
180,240521,95.36344146728516,87.74837112426758,89.16223382889561,191.91647338867188,164.66000366210938,139.01986694335938,31.5399227142334,197.96627807617188,0.2282,0.15,-0.43,0.19,0.41,-0.31,0.02,70191.19,3792.14,5321.41,16832.62,39872.99,2.3323657796438795,1.6970501008407175,2218.207794189453,68.9446076592243
181,240522,94.9275360107422,88.01200892130534,89.5341893005886,190.4697265625,165.52000427246094,138.32835388183594,31.22194099426269,200.01638793945312,0.229989,-0.35,-0.4,-0.38,-0.44,-0.05,0.02,69145.91,3737.52,5307.01,16801.54,39671.04,2.3938893048928946,1.836417941651153,2123.2802505493164,65.89277440009666
182,240523,103.77445220947266,88.45133870442709,90.45291593987145,186.45880126953125,160.42999267578125,138.43267822265625,29.8903865814209,198.8631896972656,0.230637,-0.85,-0.67,-0.64,1.3,-0.64,0.02,67903.82,3777.04,5267.84,16736.03,39065.26,3.120547003369566,2.0932437539948356,2227.054702758789,76.49954729888333
183,240524,106.44381713867188,89.06062800089518,91.48458698495534,189.5518035888672,166.36000061035156,139.87831115722656,30.526351928710938,207.3397216796875,0.230144,0.72,0.13,0.23,0.34,-0.34,0.02,68567.61,3728.04,5304.72,16920.79,39069.59,3.8672453244756326,2.448044068090995,2333.4985275268555,76.35146341574526
184,240528,113.87405395507812,89.99040832519532,92.92906921718227,189.5617828369141,171.61000061035156,140.33633422851562,30.86421012878418,210.02066040039065,0.217168,-0.04,0.1,-0.83,0.15,-1.07,0.02,68350.32,3840.31,5306.04,17019.88,38852.86,5.00091904026651,2.958619062526098,2447.3725814819336,77.50956908854653
185,240529,114.79783630371094,90.90385869344075,94.33995741631315,189.86111450195312,165.13999938964844,138.17236328125,29.94007110595703,205.26986694335935,0.211374,-0.77,-0.38,-0.66,0.44,-0.04,0.02,67573.57,3763.6,5266.95,16920.58,38441.54,5.90582645178543,3.5480605403779646,2562.1704177856445,77.9281901721902
186,240530,110.4738540649414,91.7858164469401,95.38085397428918,190.85885620117188,166.75,135.5304718017578,29.99969482421875,202.68679809570312,0.20457,-0.52,1.64,0.42,-0.02,0.7,0.02,68356.11,3747.69,5235.48,16737.08,38111.48,6.202563573366689,4.078961146975709,2451.696563720703,73.42795844816118
187,240531,109.60707092285156,92.6176867167155,96.29867442258352,191.81668090820312,166.89999389648438,132.0003204345703,30.65553474426269,201.94454956054688,0.196754,0.68,-0.1,0.95,1.03,0.91,0.02,67506.03,3762.04,5277.51,16735.02,38686.32,6.29522034306143,4.522212986192854,2342.0894927978516,77.17020144187578
188,240603,114.97279357910156,93.91071421305338,97.50345679586822,193.5926818847656,163.5500030517578,131.33961486816406,30.099063873291016,203.7853546142578,0.170541,0.04,-0.32,-0.62,0.35,-0.43,0.022,68794.57,3763.81,5283.4,16828.67,38571.03,6.724109131291669,4.962592215212617,2457.062286376953,78.31817888981945
189,240604,116.40945434570312,95.14105631510417,98.72319857327692,193.91195678710935,159.99000549316406,132.2258758544922,29.8407039642334,202.26123046875,0.162257,-0.06,-1.33,-0.68,-0.15,-0.05,0.022,70596.56,3812.36,5291.34,16857.05,38711.29,7.098110503664856,5.389695872903065,2573.4717407226562,77.65243977367109
