,NVDA_Log_Return,AAPL_Log_Return,AMD_Log_Return,AVGO_Log_Return,INTC_Log_Return,QCOM_Log_Return,SP500_Log_Return,NASDAQCOM_Log_Return,DJIA_Log_Return,SMA,EMA,MACD,MACD_Signal,RSI,OBV
91,-0.1804425739819471,0.07101992687277281,-0.37224712315063746,0.1642121304932868,-0.2782055821095038,0.2892060130715988,-0.021039901492955346,-0.07004333902207191,-0.5781352010013291,0.12744382168827878,0.5417969678506658,0.2890849149959715,0.4159667566299596,-0.37430131970285285,-0.1687699376442897
93,-0.30182636270243235,-0.42355365805016704,0.2614408103723278,-0.47617522644725513,-0.6031275416370482,-0.6295427026538625,-0.8353456406188081,-0.6299299472445806,-0.48785364965388095,0.44444346863188416,0.6526245099925235,0.23267684373998967,0.43437959676538596,-0.3155416434389112,-0.17214858424223425
96,-0.027998047369814677,0.803510427849342,-1.2257150060687612,0.1893543257570947,0.1062679598917222,0.18485495127686674,0.16280313542264907,0.2080745384753375,0.43462763044537683,0.987538101399283,1.112168382679739,0.322922321670284,0.4823464129741121,0.36312555692393456,0.11471606868196507
97,0.0015987287945976453,0.41581390401756146,0.008309278555115878,0.08108519286114349,0.48820550166909443,0.10440312346135595,0.25531772329905894,0.3039133387864765,-0.488998835782704,0.8711503715387603,1.0279334894783974,0.22562957378873183,0.44838604205424515,1.115708791478026,0.10831381051029546
98,0.6679717974802105,-0.3030295646824239,1.8718724508729125,0.7335258756375366,0.18762015248964217,0.17105532555431496,-0.013267014919838376,0.2452037091012492,-0.500643107079828,0.9243203636919562,1.223349989773188,0.2933435892826404,0.44410380258214444,0.08094382844787823,0.10512936118057684
99,0.01698343080097068,-0.17576839955261184,0.34229565502721704,-0.8137760725846208,0.34986435861405446,-0.04563840566627023,0.5524645687135596,0.0827343055927618,0.8475797849213834,1.03899922420977,1.1365419084498611,0.20229279630149935,0.41078714919401094,0.14798628658818871,0.09964468000342297
101,0.6252300034562049,-0.31030022282880815,0.07009270069648697,0.3010655996092536,0.19569314870053306,-0.3850800416869566,0.8435511907534141,0.9294600779570594,0.7669933192047914,0.9401016385613773,1.066003349709158,0.1339212077000501,0.3020522550068099,0.1754631140143083,0.10127098433522762
102,0.04209447433006296,-1.4353920728779597,-1.1466192935882886,-0.39199164636469885,-0.5947858600247168,-1.145941560553836,-0.19345236778596187,-0.7791581633604785,0.4118444031112995,0.9308625871809447,1.001905983706214,0.08291747812230836,0.2622776476724464,0.027521638165467793,0.09620721085588167
105,1.4315041683132048,-0.4400952563846407,1.345039515880583,0.6531435945155581,-0.4857172305688034,0.10393943138104522,1.238927992530603,1.4905544694380983,0.41211180395161373,1.1218269567204482,1.3584200671254867,0.2912632658449729,0.19398374472979513,0.5920649820462298,0.09700597857231254
106,1.3778688225104307,0.6407717170101732,-0.6938752719948114,0.4714912070918599,0.18453099548797794,0.6356018691460689,-0.5239257422998794,-0.2687925356282137,-1.174204506258226,1.6011034513131743,1.836377079158921,0.4968577898262349,0.3062329143434715,0.1475372479284249,0.09721457708096075
